source_code,source_concept_id,source_vocabulary_id,source_concept_class_id,concept_name,source_code_description,target_concept_id,target_concept_name,target_vocabulary_id,target_concept_domain,valid_start_date,valid_end_date
O7033005,42131278,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)만1세이상~만6세미만",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033010,42293888,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Nighttime","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 야간",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033012,42161243,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) Neonate Nighttime","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)신생아 야간",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033013,42114667,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) Under 12 months Nighttime","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)만1세미만 야간",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033015,42138498,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months Nighttime","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)만1세이상~만6세미만 야간",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033020,42318765,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,emergency","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 응급",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033022,42168494,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) Neonate Emergency","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)신생아 응급",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033023,42121263,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) Under 12 months Emergency","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)만1세미만 응급",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033025,42145836,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months Emergency","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)만1세이상~만6세미만 응급",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033030,42322250,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Emergency Nighttime","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 응급 야간",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033032,42170429,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) Neonate emergency Nighttime","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)신생아 응급 야간",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033033,42123548,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) Under 12 months emergency Nighttime","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)만1세미만 응급 야간",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033035,42147651,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months emergency Nighttime","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)만1세이상~만6세미만 응급 야간",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033040,42319951,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Emergency holiday","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 응급 공휴일",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033042,42169187,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) Neonate emergency holiday","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)신생아 응급 공휴일",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033043,42122365,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) Under 12 months emergency holiday","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)만1세미만 응급 공휴일",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033045,42146196,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months emergency holiday","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)만1세이상~만6세미만 응급 공휴일",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033050,42187554,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,holiday","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 공휴일",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033052,42157152,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) Neonate holiday","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)신생아 공휴일",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033053,42111045,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) Under 12 months holiday","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)만1세미만 공휴일",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033055,42134375,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months holiday","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (상급종합병원·종합병원)만1세이상~만6세미만 공휴일",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033080,42177851,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,clinic, dental clinic(including Public Health and Medical care center) Nighttime, Saturday, holiday","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], (의원·치과의원(보건의료원포함)) 야간,공휴,토요",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033090,42193825,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,regional trauma center, Severe trauma","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 권역외상센터중증외상",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033092,42198072,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Regional trauma center severe trauma (Senior General Hospital, General Hospital Neonate","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 권역외상센터중증외상 (상급종합병원·종합병원)신생아",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033093,42194610,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Regional trauma center severe trauma (Senior General Hospital, General Hospital) Under 12 months","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 권역외상센터중증외상 (상급종합병원·종합병원)만1세미만",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033095,42196047,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Regional trauma center severe trauma (Senior General Hospital, General Hospital) More than 12 months~ Under 72 months","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 권역외상센터중증외상 (상급종합병원·종합병원)만1세이상~만6세미만",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O70330A0,42205670,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,regional trauma center, severe trauma Nighttime","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 권역외상센터중증외상 야간",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O70330A2,42209440,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Regional trauma center severe trauma Nighttime (Senior General Hospital, General Hospital) Neonate","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 권역외상센터중증외상 야간 (상급종합병원·종합병원)신생아",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O70330A3,42206585,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Regional trauma center severe trauma Nighttime (Senior General Hospital, General Hospital) Under 12 months","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 권역외상센터중증외상 야간 (상급종합병원·종합병원)만1세미만",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O70330A5,42208307,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Regional trauma center severe trauma Nighttime (Senior General Hospital, General Hospital) More than 12 months~ Under 72 months","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 권역외상센터중증외상 야간 (상급종합병원·종합병원)만1세이상~만6세미만",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O70330B0,42199730,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,regional trauma center, severe trauma holiday","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 권역외상센터중증외상 공휴",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O70330B2,42203164,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Regional trauma center severe trauma Holiday (Senior General Hospital, General Hospital) Neonate","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 권역외상센터중증외상 공휴 (상급종합병원·종합병원)신생아",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O70330B3,42200394,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Regional trauma center severe trauma Holiday (Senior General Hospital, General Hospital) Under 12 months","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 권역외상센터중증외상 공휴 (상급종합병원·종합병원)만1세미만",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O70330B5,42202063,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Regional trauma center severe trauma Holiday (Senior General Hospital, General Hospital) More than 12 months~ Under 72 months","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 권역외상센터중증외상 공휴 (상급종합병원·종합병원)만1세이상~만6세미만",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033600,42270798,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Neonate","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 신생아",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033610,42278316,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Neonate, Nighttime","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 신생아 야간",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033620,42286259,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Neonate Emergency","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 신생아 응급",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033630,42288571,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Neonate Emergency Nighttime","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 신생아 응급 야간",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033640,42286534,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Neonate Emergency holiday","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 신생아 응급 공휴일",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033650,42273604,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Neonate, holiday","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 신생아 공휴일",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033A00,42215383,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Under 12 months","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 만1세미만",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
O7033A10,42221822,EDI,Procedure,"Continuous Arteriovenous Hemodialysis,Under 12 months, Nighttime","지속적동정맥혈액투석-카테터삽입당일[카테터삽입료포함], 만1세미만 야간",4051328,Continuous arteriovenous hemodialysis,SNOMED,Procedure,20200319,20991231
